"id","value","value_type_code","unit_code","calculation_code","industry_branch_code","payroll_year","payroll_quarter"
741380660,,316,80403,200,H,2001,2
741380661,,316,80403,200,H,2001,3
741380662,,316,80403,200,H,2001,4
741380666,,316,80403,200,H,2002,1
741380667,,316,80403,200,H,2002,2
741380668,,316,80403,200,H,2002,3
741380669,,316,80403,200,H,2002,4
741380673,,316,80403,200,H,2003,1
741380674,,316,80403,200,H,2003,2
741380675,,316,80403,200,H,2003,3
741380676,,316,80403,200,H,2003,4
741380680,270,316,80403,200,H,2004,1
741380681,,316,80403,200,H,2004,2
741380682,,316,80403,200,H,2004,3
741380683,,316,80403,200,H,2004,4
741380687,,316,80403,200,H,2005,1
741380688,,316,80403,200,H,2005,2
741380689,,316,80403,200,H,2005,3
741380690,,316,80403,200,H,2005,4
741380694,,316,80403,200,H,2006,1
741380695,,316,80403,200,H,2006,2
741380696,,316,80403,200,H,2006,3
741380697,,316,80403,200,H,2006,4
741380701,,316,80403,200,H,2007,1
741380702,,316,80403,200,H,2007,2
741380703,,316,80403,200,H,2007,3
741380704,,316,80403,200,H,2007,4
741380708,272,316,80403,200,H,2008,1
741380709,,316,80403,200,H,2008,2
741380710,,316,80403,200,H,2008,3
741380711,,316,80403,200,H,2008,4
741380715,,316,80403,200,H,2009,1
741380716,,316,80403,200,H,2009,2
741380717,,316,80403,200,H,2009,3
741380718,,316,80403,200,H,2009,4
741380722,,316,80403,200,H,2010,1
741380723,,316,80403,200,H,2010,2
741380724,,316,80403,200,H,2010,3
741380725,,316,80403,200,H,2010,4
741380729,,316,80403,200,H,2011,1
741380730,,316,80403,200,H,2011,2
741380731,,316,80403,200,H,2011,3
741380732,249,316,80403,200,H,2011,4
741380736,,316,80403,200,H,2012,1
741380737,,316,80403,200,H,2012,2
741380738,,316,80403,200,H,2012,3
741380739,,316,80403,200,H,2012,4
741380743,,316,80403,200,H,2013,1
741380744,,316,80403,200,H,2013,2
741380745,,316,80403,200,H,2013,3
741380746,,316,80403,200,H,2013,4
741380762,,316,80403,200,I,2000,1
741380763,,316,80403,200,I,2000,2
741380764,,316,80403,200,I,2000,3
741380765,,316,80403,200,I,2000,4
741380769,,316,80403,200,I,2001,1
741380770,114,316,80403,200,I,2001,2
741380771,,316,80403,200,I,2001,3
741380772,,316,80403,200,I,2001,4
741380776,106,316,80403,200,I,2002,1
741380777,,316,80403,200,I,2002,2
741380778,,316,80403,200,I,2002,3
741380779,111,316,80403,200,I,2002,4
741380783,,316,80403,200,I,2003,1
741380784,,316,80403,200,I,2003,2
741380785,,316,80403,200,I,2003,3
741380786,,316,80403,200,I,2003,4
741380790,,316,80403,200,I,2004,1
741380791,,316,80403,200,I,2004,2
741380792,,316,80403,200,I,2004,3
741380793,,316,80403,200,I,2004,4
741380797,,316,80403,200,I,2005,1
741380798,,316,80403,200,I,2005,2
741380799,,316,80403,200,I,2005,3
741380800,,316,80403,200,I,2005,4
741380804,,316,80403,200,I,2006,1
741380805,,316,80403,200,I,2006,2
741380806,,316,80403,200,I,2006,3
741380807,,316,80403,200,I,2006,4
741380811,,316,80403,200,I,2007,1
741380812,,316,80403,200,I,2007,2
741380813,,316,80403,200,I,2007,3
741380814,,316,80403,200,I,2007,4
741380818,117,316,80403,200,I,2008,1
741380819,,316,80403,200,I,2008,2
741380820,,316,80403,200,I,2008,3
741380821,,316,80403,200,I,2008,4
741380825,,316,80403,200,I,2009,1
741380826,,316,80403,200,I,2009,2
741380827,,316,80403,200,I,2009,3
741380828,,316,80403,200,I,2009,4
741380832,113,316,80403,200,I,2010,1
741380833,,316,80403,200,I,2010,2
741380834,,316,80403,200,I,2010,3
741380835,,316,80403,200,I,2010,4
741380839,,316,80403,200,I,2011,1
741380840,,316,80403,200,I,2011,2
741380841,,316,80403,200,I,2011,3
741380842,,316,80403,200,I,2011,4
741380846,,316,80403,200,I,2012,1
741380847,,316,80403,200,I,2012,2
741380848,,316,80403,200,I,2012,3
741380849,,316,80403,200,I,2012,4
741380853,,316,80403,200,I,2013,1
741380854,,316,80403,200,I,2013,2
741380855,110,316,80403,200,I,2013,3
741380856,,316,80403,200,I,2013,4
741380872,,316,80403,200,J,2000,1
741380873,,316,80403,200,J,2000,2
741380874,,316,80403,200,J,2000,3
741380875,,316,80403,200,J,2000,4
741380879,,316,80403,200,J,2001,1
741380880,,316,80403,200,J,2001,2
741380881,,316,80403,200,J,2001,3
741380882,,316,80403,200,J,2001,4
741380886,,316,80403,200,J,2002,1
741380887,,316,80403,200,J,2002,2
741380888,,316,80403,200,J,2002,3
741380889,77,316,80403,200,J,2002,4
741380893,,316,80403,200,J,2003,1
741380894,75,316,80403,200,J,2003,2
741380895,,316,80403,200,J,2003,3
741380896,,316,80403,200,J,2003,4
741380900,,316,80403,200,J,2004,1
741380901,,316,80403,200,J,2004,2
741380902,,316,80403,200,J,2004,3
741380903,,316,80403,200,J,2004,4
741380907,77,316,80403,200,J,2005,1
741380908,,316,80403,200,J,2005,2
741380909,,316,80403,200,J,2005,3
741380910,,316,80403,200,J,2005,4
741380914,,316,80403,200,J,2006,1
741380915,,316,80403,200,J,2006,2
741380916,,316,80403,200,J,2006,3
741380917,85,316,80403,200,J,2006,4
741380921,,316,80403,200,J,2007,1
741380922,,316,80403,200,J,2007,2
741380923,,316,80403,200,J,2007,3
741380924,,316,80403,200,J,2007,4
741380928,92,316,80403,200,J,2008,1
741380929,,316,80403,200,J,2008,2
741380930,95,316,80403,200,J,2008,3
741380931,,316,80403,200,J,2008,4
741380935,,316,80403,200,J,2009,1
741380936,,316,80403,200,J,2009,2
741380937,,316,80403,200,J,2009,3
741380938,,316,80403,200,J,2009,4
741380942,,316,80403,200,J,2010,1
741380943,,316,80403,200,J,2010,2
741380944,,316,80403,200,J,2010,3
741380945,,316,80403,200,J,2010,4
741380949,,316,80403,200,J,2011,1
741380950,,316,80403,200,J,2011,2
741380951,,316,80403,200,J,2011,3
741380952,95,316,80403,200,J,2011,4
741380956,,316,80403,200,J,2012,1
741380957,,316,80403,200,J,2012,2
741380958,,316,80403,200,J,2012,3
741380959,,316,80403,200,J,2012,4
741380963,,316,80403,200,J,2013,1
741380964,97,316,80403,200,J,2013,2
741380965,98,316,80403,200,J,2013,3
741380966,,316,80403,200,J,2013,4
741380982,,316,80403,200,K,2000,1
741380983,,316,80403,200,K,2000,2
741380984,,316,80403,200,K,2000,3
741380985,,316,80403,200,K,2000,4
741380989,,316,80403,200,K,2001,1
741380990,70,316,80403,200,K,2001,2
741380991,,316,80403,200,K,2001,3
741380992,,316,80403,200,K,2001,4
741380996,,316,80403,200,K,2002,1
741380997,,316,80403,200,K,2002,2
741380998,,316,80403,200,K,2002,3
741380999,,316,80403,200,K,2002,4
741381003,,316,80403,200,K,2003,1
741381004,,316,80403,200,K,2003,2
741381005,,316,80403,200,K,2003,3
741381006,,316,80403,200,K,2003,4
741381010,,316,80403,200,K,2004,1
741381011,,316,80403,200,K,2004,2
741381012,,316,80403,200,K,2004,3
741381013,,316,80403,200,K,2004,4
741381017,,316,80403,200,K,2005,1
741381018,,316,80403,200,K,2005,2
741381019,,316,80403,200,K,2005,3
741381020,,316,80403,200,K,2005,4
741381024,,316,80403,200,K,2006,1
741381025,,316,80403,200,K,2006,2
741381026,,316,80403,200,K,2006,3
741381027,,316,80403,200,K,2006,4
741381031,,316,80403,200,K,2007,1
741381032,,316,80403,200,K,2007,2
741381033,,316,80403,200,K,2007,3
741381034,,316,80403,200,K,2007,4
741381038,,316,80403,200,K,2008,1
741381039,,316,80403,200,K,2008,2
741381040,,316,80403,200,K,2008,3
741381041,,316,80403,200,K,2008,4
741381045,70,316,80403,200,K,2009,1
741381046,,316,80403,200,K,2009,2
741381047,,316,80403,200,K,2009,3
741381048,,316,80403,200,K,2009,4
741381052,69,316,80403,200,K,2010,1
741381053,69,316,80403,200,K,2010,2
741381054,,316,80403,200,K,2010,3
741381055,,316,80403,200,K,2010,4
741381059,,316,80403,200,K,2011,1
741381060,,316,80403,200,K,2011,2
741381061,,316,80403,200,K,2011,3
741381062,70,316,80403,200,K,2011,4
741381066,,316,80403,200,K,2012,1
741381067,,316,80403,200,K,2012,2
741381068,,316,80403,200,K,2012,3
741381069,,316,80403,200,K,2012,4
741381073,,316,80403,200,K,2013,1
741381074,,316,80403,200,K,2013,2
741381075,71,316,80403,200,K,2013,3
741381076,,316,80403,200,K,2013,4
741381092,,316,80403,200,L,2000,1
741381093,,316,80403,200,L,2000,2
741381094,,316,80403,200,L,2000,3
741381095,,316,80403,200,L,2000,4
741381099,45,316,80403,200,L,2001,1
741381100,,316,80403,200,L,2001,2
741381101,44,316,80403,200,L,2001,3
741381102,,316,80403,200,L,2001,4
741381106,,316,80403,200,L,2002,1
741381107,,316,80403,200,L,2002,2
741381108,,316,80403,200,L,2002,3
741381109,,316,80403,200,L,2002,4
741381113,,316,80403,200,L,2003,1
741381114,,316,80403,200,L,2003,2
741381115,,316,80403,200,L,2003,3
741381116,,316,80403,200,L,2003,4
741381120,,316,80403,200,L,2004,1
741381121,,316,80403,200,L,2004,2
741381122,,316,80403,200,L,2004,3
741381123,,316,80403,200,L,2004,4
741381127,,316,80403,200,L,2005,1
741381128,,316,80403,200,L,2005,2
741381129,,316,80403,200,L,2005,3
741381130,41,316,80403,200,L,2005,4
741381134,,316,80403,200,L,2006,1
741381135,,316,80403,200,L,2006,2
741381136,,316,80403,200,L,2006,3
741381137,,316,80403,200,L,2006,4
741381141,,316,80403,200,L,2007,1
741381142,,316,80403,200,L,2007,2
741381143,,316,80403,200,L,2007,3
741381144,,316,80403,200,L,2007,4
741381148,,316,80403,200,L,2008,1
741381149,44,316,80403,200,L,2008,2
741381150,,316,80403,200,L,2008,3
741381151,,316,80403,200,L,2008,4
741381155,,316,80403,200,L,2009,1
741381156,,316,80403,200,L,2009,2
741381157,,316,80403,200,L,2009,3
741381158,,316,80403,200,L,2009,4
741381162,,316,80403,200,L,2010,1
741381163,,316,80403,200,L,2010,2
741381164,,316,80403,200,L,2010,3
741381165,,316,80403,200,L,2010,4
741381169,,316,80403,200,L,2011,1
741381170,,316,80403,200,L,2011,2
741381171,,316,80403,200,L,2011,3
741381172,,316,80403,200,L,2011,4
741381176,,316,80403,200,L,2012,1
741381177,,316,80403,200,L,2012,2
741381178,,316,80403,200,L,2012,3
741381179,,316,80403,200,L,2012,4
741381183,,316,80403,200,L,2013,1
741381184,,316,80403,200,L,2013,2
741381185,,316,80403,200,L,2013,3
741381186,,316,80403,200,L,2013,4
741381202,,316,80403,200,M,2000,1
741381203,122,316,80403,200,M,2000,2
741381204,,316,80403,200,M,2000,3
741381205,,316,80403,200,M,2000,4
741381209,,316,80403,200,M,2001,1
741381210,,316,80403,200,M,2001,2
741381211,,316,80403,200,M,2001,3
741381212,,316,80403,200,M,2001,4
741381216,,316,80403,200,M,2002,1
741381217,,316,80403,200,M,2002,2
741381218,,316,80403,200,M,2002,3
741381219,,316,80403,200,M,2002,4
741381223,,316,80403,200,M,2003,1
741381224,,316,80403,200,M,2003,2
741381225,,316,80403,200,M,2003,3
741381226,118,316,80403,200,M,2003,4
741381230,,316,80403,200,M,2004,1
741381231,,316,80403,200,M,2004,2
741381232,,316,80403,200,M,2004,3
741381233,121,316,80403,200,M,2004,4
741381237,,316,80403,200,M,2005,1
741381238,,316,80403,200,M,2005,2
741381239,,316,80403,200,M,2005,3
741381240,,316,80403,200,M,2005,4
741381244,,316,80403,200,M,2006,1
741381245,,316,80403,200,M,2006,2
741381246,,316,80403,200,M,2006,3
741381247,,316,80403,200,M,2006,4
741381251,,316,80403,200,M,2007,1
741381252,,316,80403,200,M,2007,2
741381253,,316,80403,200,M,2007,3
741381254,,316,80403,200,M,2007,4
741381258,,316,80403,200,M,2008,1
741381259,,316,80403,200,M,2008,2
741381260,,316,80403,200,M,2008,3
741381261,,316,80403,200,M,2008,4
741381265,,316,80403,200,M,2009,1
741381266,,316,80403,200,M,2009,2
741381267,,316,80403,200,M,2009,3
741381268,,316,80403,200,M,2009,4
741381272,,316,80403,200,M,2010,1
741381273,,316,80403,200,M,2010,2
741381274,,316,80403,200,M,2010,3
741381275,149,316,80403,200,M,2010,4
741381279,,316,80403,200,M,2011,1
741381280,,316,80403,200,M,2011,2
741381281,,316,80403,200,M,2011,3
741381282,,316,80403,200,M,2011,4
741381286,,316,80403,200,M,2012,1
741381287,,316,80403,200,M,2012,2
741381288,,316,80403,200,M,2012,3
741381289,,316,80403,200,M,2012,4
741381293,,316,80403,200,M,2013,1
741381294,,316,80403,200,M,2013,2
741381295,,316,80403,200,M,2013,3
741381296,,316,80403,200,M,2013,4
741381312,,316,80403,200,N,2000,1
741381313,,316,80403,200,N,2000,2
741381314,,316,80403,200,N,2000,3
741381315,,316,80403,200,N,2000,4
741381319,,316,80403,200,N,2001,1
741381320,,316,80403,200,N,2001,2
741381321,,316,80403,200,N,2001,3
741381322,,316,80403,200,N,2001,4
741381326,,316,80403,200,N,2002,1
741381327,,316,80403,200,N,2002,2
741381328,,316,80403,200,N,2002,3
741381329,,316,80403,200,N,2002,4
741381333,,316,80403,200,N,2003,1
741381334,,316,80403,200,N,2003,2
741381335,,316,80403,200,N,2003,3
741381336,,316,80403,200,N,2003,4
741381340,108,316,80403,200,N,2004,1
741381341,,316,80403,200,N,2004,2
741381342,,316,80403,200,N,2004,3
741381343,117,316,80403,200,N,2004,4
741381347,,316,80403,200,N,2005,1
741381348,,316,80403,200,N,2005,2
741381349,,316,80403,200,N,2005,3
741381350,,316,80403,200,N,2005,4
741381354,,316,80403,200,N,2006,1
741381355,132,316,80403,200,N,2006,2
741381356,,316,80403,200,N,2006,3
741381357,,316,80403,200,N,2006,4
741381361,145,316,80403,200,N,2007,1
741381362,,316,80403,200,N,2007,2
741381363,,316,80403,200,N,2007,3
741381364,,316,80403,200,N,2007,4
741381368,,316,80403,200,N,2008,1
741381369,,316,80403,200,N,2008,2
741381370,,316,80403,200,N,2008,3
741381371,,316,80403,200,N,2008,4
741381375,132,316,80403,200,N,2009,1
741381376,,316,80403,200,N,2009,2
741381377,,316,80403,200,N,2009,3
741381378,,316,80403,200,N,2009,4
741381382,,316,80403,200,N,2010,1
741381383,,316,80403,200,N,2010,2
741381384,,316,80403,200,N,2010,3
741381385,,316,80403,200,N,2010,4
741381389,,316,80403,200,N,2011,1
741381390,149,316,80403,200,N,2011,2
741381391,,316,80403,200,N,2011,3
741381392,,316,80403,200,N,2011,4
741381396,,316,80403,200,N,2012,1
741381397,,316,80403,200,N,2012,2
741381398,,316,80403,200,N,2012,3
741381399,,316,80403,200,N,2012,4
741381403,,316,80403,200,N,2013,1
741381404,,316,80403,200,N,2013,2
741381405,,316,80403,200,N,2013,3
741381406,,316,80403,200,N,2013,4
741381422,,316,80403,200,O,2000,1
741381423,,316,80403,200,O,2000,2
741381424,,316,80403,200,O,2000,3
741381425,,316,80403,200,O,2000,4
741381429,,316,80403,200,O,2001,1
741381430,,316,80403,200,O,2001,2
741381431,,316,80403,200,O,2001,3
741381432,,316,80403,200,O,2001,4
741381436,,316,80403,200,O,2002,1
741381437,,316,80403,200,O,2002,2
741381438,,316,80403,200,O,2002,3
741381439,,316,80403,200,O,2002,4
741381443,,316,80403,200,O,2003,1
741381444,,316,80403,200,O,2003,2
741381445,,316,80403,200,O,2003,3
741381446,299,316,80403,200,O,2003,4
741381450,,316,80403,200,O,2004,1
741381451,,316,80403,200,O,2004,2
741381452,,316,80403,200,O,2004,3
741381453,294,316,80403,200,O,2004,4
741381457,289,316,80403,200,O,2005,1
741381458,,316,80403,200,O,2005,2
741381459,,316,80403,200,O,2005,3
741381460,,316,80403,200,O,2005,4
741381464,,316,80403,200,O,2006,1
741381465,,316,80403,200,O,2006,2
741381466,,316,80403,200,O,2006,3
741381467,,316,80403,200,O,2006,4
741381471,289,316,80403,200,O,2007,1
741381472,,316,80403,200,O,2007,2
741381473,,316,80403,200,O,2007,3
741381474,,316,80403,200,O,2007,4
741381478,,316,80403,200,O,2008,1
741381479,,316,80403,200,O,2008,2
741381480,,316,80403,200,O,2008,3
741381481,,316,80403,200,O,2008,4
741381485,,316,80403,200,O,2009,1
741381486,,316,80403,200,O,2009,2
741381487,,316,80403,200,O,2009,3
741381488,,316,80403,200,O,2009,4
741381492,289,316,80403,200,O,2010,1
741381493,,316,80403,200,O,2010,2
741381494,,316,80403,200,O,2010,3
741381495,,316,80403,200,O,2010,4
741381499,,316,80403,200,O,2011,1
741381500,,316,80403,200,O,2011,2
741381501,,316,80403,200,O,2011,3
741381502,,316,80403,200,O,2011,4
741381506,,316,80403,200,O,2012,1
741381507,,316,80403,200,O,2012,2
741381508,,316,80403,200,O,2012,3
741381509,,316,80403,200,O,2012,4
741381513,,316,80403,200,O,2013,1
741381514,,316,80403,200,O,2013,2
741381515,,316,80403,200,O,2013,3
741381516,,316,80403,200,O,2013,4
741381532,,316,80403,200,P,2000,1
741381533,,316,80403,200,P,2000,2
741381534,,316,80403,200,P,2000,3
741381535,,316,80403,200,P,2000,4
741381539,268,316,80403,200,P,2001,1
741381540,,316,80403,200,P,2001,2
741381541,,316,80403,200,P,2001,3
741381542,,316,80403,200,P,2001,4
741381546,,316,80403,200,P,2002,1
741381547,,316,80403,200,P,2002,2
741381548,,316,80403,200,P,2002,3
741381549,,316,80403,200,P,2002,4
741381553,,316,80403,200,P,2003,1
741381554,276,316,80403,200,P,2003,2
741381555,,316,80403,200,P,2003,3
741381556,,316,80403,200,P,2003,4
741381560,,316,80403,200,P,2004,1
741381561,,316,80403,200,P,2004,2
741381562,,316,80403,200,P,2004,3
741381563,,316,80403,200,P,2004,4
741381567,,316,80403,200,P,2005,1
741381568,269,316,80403,200,P,2005,2
741381569,,316,80403,200,P,2005,3
741381570,270,316,80403,200,P,2005,4
741381574,,316,80403,200,P,2006,1
741381575,,316,80403,200,P,2006,2
741381576,,316,80403,200,P,2006,3
741381577,,316,80403,200,P,2006,4
741381581,,316,80403,200,P,2007,1
741381582,,316,80403,200,P,2007,2
741381583,,316,80403,200,P,2007,3
741381584,,316,80403,200,P,2007,4
741381588,,316,80403,200,P,2008,1
741381589,,316,80403,200,P,2008,2
741381590,,316,80403,200,P,2008,3
741381591,,316,80403,200,P,2008,4
741381595,,316,80403,200,P,2009,1
741381596,,316,80403,200,P,2009,2
741381597,,316,80403,200,P,2009,3
741381598,272,316,80403,200,P,2009,4
741381602,,316,80403,200,P,2010,1
741381603,,316,80403,200,P,2010,2
741381604,,316,80403,200,P,2010,3
741381605,,316,80403,200,P,2010,4
741381609,,316,80403,200,P,2011,1
741381610,,316,80403,200,P,2011,2
741381611,,316,80403,200,P,2011,3
741381612,,316,80403,200,P,2011,4
741381616,,316,80403,200,P,2012,1
741381617,,316,80403,200,P,2012,2
741381618,,316,80403,200,P,2012,3
741381619,272,316,80403,200,P,2012,4
741381623,,316,80403,200,P,2013,1
741381624,,316,80403,200,P,2013,2
741381625,263,316,80403,200,P,2013,3
741381626,,316,80403,200,P,2013,4
741381642,,316,80403,200,Q,2000,1
741381643,,316,80403,200,Q,2000,2
741381644,,316,80403,200,Q,2000,3
741381645,,316,80403,200,Q,2000,4
741381649,,316,80403,200,Q,2001,1
741381650,,316,80403,200,Q,2001,2
741381651,,316,80403,200,Q,2001,3
741381652,,316,80403,200,Q,2001,4
741381656,237,316,80403,200,Q,2002,1
741381657,,316,80403,200,Q,2002,2
741381658,,316,80403,200,Q,2002,3
741381659,,316,80403,200,Q,2002,4
741381663,,316,80403,200,Q,2003,1
741381664,,316,80403,200,Q,2003,2
741381665,,316,80403,200,Q,2003,3
741381666,,316,80403,200,Q,2003,4
741381670,,316,80403,200,Q,2004,1
741381671,,316,80403,200,Q,2004,2
741381672,,316,80403,200,Q,2004,3
741381673,,316,80403,200,Q,2004,4
741381677,,316,80403,200,Q,2005,1
741381678,,316,80403,200,Q,2005,2
741381679,,316,80403,200,Q,2005,3
741381680,,316,80403,200,Q,2005,4
741381684,,316,80403,200,Q,2006,1
741381685,,316,80403,200,Q,2006,2
741381686,,316,80403,200,Q,2006,3
741381687,252,316,80403,200,Q,2006,4
741381691,,316,80403,200,Q,2007,1
741381692,,316,80403,200,Q,2007,2
741381693,,316,80403,200,Q,2007,3
741381694,,316,80403,200,Q,2007,4
741381698,,316,80403,200,Q,2008,1
741381699,,316,80403,200,Q,2008,2
741381700,257,316,80403,200,Q,2008,3
741381701,,316,80403,200,Q,2008,4
741381705,,316,80403,200,Q,2009,1
741381706,,316,80403,200,Q,2009,2
741381707,,316,80403,200,Q,2009,3
741381708,,316,80403,200,Q,2009,4
741381712,,316,80403,200,Q,2010,1
741381713,,316,80403,200,Q,2010,2
741381714,269,316,80403,200,Q,2010,3
741381715,,316,80403,200,Q,2010,4
741381719,,316,80403,200,Q,2011,1
741381720,,316,80403,200,Q,2011,2
741381721,,316,80403,200,Q,2011,3
741381722,,316,80403,200,Q,2011,4
741381726,269,316,80403,200,Q,2012,1
741381727,269,316,80403,200,Q,2012,2
741381728,,316,80403,200,Q,2012,3
741381729,,316,80403,200,Q,2012,4
741381733,,316,80403,200,Q,2013,1
741381734,,316,80403,200,Q,2013,2
741381735,,316,80403,200,Q,2013,3
741381736,,316,80403,200,Q,2013,4
741381752,,316,80403,200,R,2000,1
741381753,,316,80403,200,R,2000,2
741381754,,316,80403,200,R,2000,3
741381755,,316,80403,200,R,2000,4
741381759,47,316,80403,200,R,2001,1
741381760,,316,80403,200,R,2001,2
741381761,48,316,80403,200,R,2001,3
741381762,,316,80403,200,R,2001,4
741381766,,316,80403,200,R,2002,1
741381767,,316,80403,200,R,2002,2
741381768,,316,80403,200,R,2002,3
741381769,48,316,80403,200,R,2002,4
741381773,,316,80403,200,R,2003,1
741381774,,316,80403,200,R,2003,2
741381775,,316,80403,200,R,2003,3
741381776,,316,80403,200,R,2003,4
741381780,,316,80403,200,R,2004,1
741381781,,316,80403,200,R,2004,2
741381782,,316,80403,200,R,2004,3
741381783,,316,80403,200,R,2004,4
741381787,50,316,80403,200,R,2005,1
741381788,,316,80403,200,R,2005,2
741381789,,316,80403,200,R,2005,3
741381790,51,316,80403,200,R,2005,4
741381794,,316,80403,200,R,2006,1
741381795,,316,80403,200,R,2006,2
741381796,,316,80403,200,R,2006,3
741381797,,316,80403,200,R,2006,4
741381801,50,316,80403,200,R,2007,1
